ds;region;production
2023-05-01;GLD;2415.68
2023-05-01;AMS;8288.89
2023-05-01;GLD;136911.9
2023-05-01;RBNH;7733.79
2023-05-01;GLD;21484.55
2023-05-01;GLD;9243.45
2023-05-01;RBNH;708584.04
2023-05-01;FNOP;7792.53
2023-05-01;GLD;27722.0
2023-05-01;GLD;97.69
2023-05-01;GLD;34236.67
2023-05-01;AMS;73463.3
2023-05-01;AMS;63135.15
2023-05-01;AMS;22626.48
2023-05-01;RBNH;140607.57
2023-05-01;RBNH;24837.21
2023-05-01;RBNH;4709.52
2023-05-01;RBNH;12699.7
2023-05-01;RBNH;54873.82
2023-05-01;FNOP;0.0
2023-05-01;FNOP;8163.37
2023-05-01;GLD;13424.09
2023-05-01;FNOP;0.0
2023-05-01;RBNH;40981.89
2023-05-02;RBNH;8163.37
2023-05-02;GLD;187955.16
2023-05-02;AMS;4378.42
2023-05-02;RBNH;14571.87
2023-05-02;GLD;7724.79
2023-05-02;RBNH;450.9
2023-05-02;RBNH;8288.89
2023-05-02;GLD;58801.16
2023-05-02;RBNH;83166.0
2023-05-02;FNOP;252270.2
2023-05-02;RBNH;278.7
2023-05-02;RBNH;8163.37
2023-05-02;FNOP;150674.71
2023-05-02;FNOP;64011.57
2023-05-02;GLD;9175.05
2023-05-02;FNOP;205283.47
2023-05-02;FNOP;35950.46
2023-05-02;GLD;4351.26
2023-05-02;RBNH;8163.37
2023-05-02;GLD;89957.89
2023-05-02;GLD;20389.0
2023-05-02;RBNH;28968.86
2023-05-02;GLD;7792.53
2023-05-02;GLD;8316.6
2023-05-02;GLD;0.0
2023-05-02;AMS;0.0
2023-05-02;RBNH;14571.87
2023-05-02;RBNH;455.4
2023-05-02;GLD;1035867.84
2023-05-02;AMS;9220.92
2023-05-02;GLD;61876.12
2023-05-02;NHN;8163.37
2023-05-02;RBNH;6231.18
2023-05-02;RBNH;7136.64
2023-05-02;AMS;7136.64
2023-05-02;NHN;0.0
2023-05-02;RBNH;759.0
2023-05-02;NHN;44771.03
2023-05-02;NHN;89915.49
2023-05-02;GLD;0.0
2023-05-02;NHN;61876.12
2023-05-02;RBNH;6231.18
2023-05-02;RBNH;21286.64
2023-05-03;NHN;8288.89
2023-05-03;NHN;554.44
2023-05-03;GLD;24837.21
2023-05-03;RBNH;0.0
2023-05-03;GLD;7340.04
2023-05-03;GLD;138.61
2023-05-03;RBNH;629.48
2023-05-03;GLD;370.32
2023-05-03;GLD;13722.39
2023-05-03;RBNH;6131.4
2023-05-03;GLD;5301.14
2023-05-03;GLD;75782.62
2023-05-04;GLD;18850.96
2023-05-04;GLD;150.98
2023-05-04;FNOP;7792.53
2023-05-04;FNOP;58801.16
2023-05-04;GLD;8288.89
2023-05-04;RBNH;4893.36
2023-05-04;AMS;5116.05
2023-05-04;FNOP;7136.64
2023-05-04;RBNH;9926.79
2023-05-04;FNOP;33959.45
2023-05-04;GLD;46018.52
2023-05-04;FNOP;9702.7
2023-05-04;AMS;14571.87
2023-05-04;FNOP;58801.16
2023-05-04;FNOP;30078.37
2023-05-04;FNOP;14068.41
2023-05-04;FNOP;61876.12
2023-05-04;FNOP;105207.24
2023-05-04;GLD;9926.79
2023-05-04;FNOP;61876.12
2023-05-04;GLD;5369.64
2023-05-04;FNOP;7776.72
2023-05-04;FNOP;141798.03
2023-05-04;GLD;61876.12
2023-05-04;GLD;87153.11
2023-05-04;GLD;219181.75
2023-05-04;GLD;100076.42
2023-05-04;GLD;0.0
2023-05-04;GLD;21667.47
2023-05-04;FNOP;6649.6
2023-05-04;GLD;9220.92
2023-05-04;FNOP;18961.77
2023-05-04;GLD;39088.02
2023-05-04;FNOP;1856.11
2023-05-04;GLD;118027.5
2023-05-04;FNOP;10888.31
2023-05-04;FNOP;67503.07
2023-05-04;FNOP;14458.12
2023-05-04;FNOP;108808.85
2023-05-04;RBNH;69305.0
2023-05-04;GLD;30379.61
2023-05-04;FNOP;17689.4
2023-05-04;FNOP;27729.04
2023-05-04;FNOP;12752.12
2023-05-04;FNOP;72077.2
2023-05-04;FNOP;28968.86
2023-05-04;FNOP;141823.44
2023-05-04;FNOP;8288.89
2023-05-04;FNOP;28968.86
2023-05-04;AMS;3410.7
2023-05-04;AMS;16419.27
2023-05-04;AMS;14241.72
2023-05-04;FNOP;2172.83
2023-05-04;FNOP;87153.11
2023-05-04;FNOP;0.0
2023-05-04;RBNH;0.0
2023-05-04;AMS;12803.85
2023-05-04;FNOP;43523.54
2023-05-04;AMS;32000.0
2023-05-04;NHN;185947.68
2023-05-04;FNOP;7792.53
2023-05-04;GLD;119915.94
2023-05-04;GLD;46403.55
2023-05-04;GLD;225.45
2023-05-04;RBNH;3326.64
2023-05-04;NHN;61876.12
2023-05-04;GLD;30514.23
2023-05-04;GLD;102919.98
2023-05-04;GLD;330.26
2023-05-04;FNOP;10194.5
2023-05-04;AMS;8163.37
2023-05-04;FNOP;31695.39
2023-05-04;FNOP;58801.16
2023-05-04;FNOP;23118.36
2023-05-04;NHN;9336.45
2023-05-04;NHN;22127.42
2023-05-04;FNOP;8288.89
2023-05-05;AMS;0.0
2023-05-05;AMS;0.0
2023-05-05;RBNH;0.0
2023-05-05;GLD;32653.48
2023-05-05;AMS;65244.8
2023-05-05;NHN;55691.09
2023-05-05;RBNH;0.0
2023-05-05;AMS;8987.48
2023-05-05;RBNH;6271.69
2023-05-05;AMS;19405.4
2023-05-05;AMS;18757.88
2023-05-05;NHN;4443.84
2023-05-05;GLD;84092.85
2023-05-05;AMS;0.0
2023-05-05;AMS;7724.79
2023-05-05;AMS;24837.21
2023-05-05;AMS;0.0
2023-05-05;AMS;0.0
2023-05-05;AMS;0.0
2023-05-05;AMS;18019.3
2023-05-05;AMS;0.0
2023-05-05;AMS;58801.16
2023-05-05;AMS;7724.79
2023-05-05;AMS;28471.98
2023-05-05;AMS;10172.55
2023-05-05;AMS;0.0
2023-05-05;AMS;1053878.7
2023-05-05;NHN;38610.0
2023-05-05;AMS;124149.48
2023-05-05;NHN;58801.16
2023-05-05;AMS;26890.34
2023-05-05;NHN;10257.14
2023-05-05;NHN;3200.0
2023-05-05;AMS;7724.79
2023-05-05;AMS;237086.16
2023-05-05;AMS;26328.68
2023-05-05;AMS;117118.95
2023-05-05;NHN;41952.29
2023-05-05;GLD;5035.84
2023-05-05;AMS;62374.5
2023-05-05;NHN;25282.36
2023-05-05;AMS;8288.89
2023-05-05;AMS;5944.68
2023-05-05;FNOP;5799.01
2023-05-05;FNOP;7724.79
2023-05-05;GLD;9220.92
2023-05-05;AMS;3058.35
2023-05-05;NHN;2314.5
2023-05-05;AMS;0.0
2023-05-05;NHN;4485.58
2023-05-05;AMS;19046.24
2023-05-05;AMS;7792.53
2023-05-05;AMS;84274.88
2023-05-05;AMS;3986.82
2023-05-05;AMS;39758.55
2023-05-05;AMS;137605.3
2023-05-05;NHN;3600.0
2023-05-05;AMS;8288.89
2023-05-05;AMS;0.0
2023-05-05;RBNH;183365.24
2023-05-05;AMS;23876.33
2023-05-05;AMS;0.0
2023-05-05;AMS;35680.75
2023-05-05;AMS;133481.43
2023-05-05;AMS;24837.21
2023-05-05;FNOP;115197.85
2023-05-05;GLD;309556.45
2023-05-05;GLD;51827.89
2023-05-05;AMS;155936.25
2023-05-05;AMS;8288.89
2023-05-05;AMS;117602.32
2023-05-05;NHN;5799.01
2023-05-05;AMS;333156.26
2023-05-05;RBNH;109628.17
2023-05-05;AMS;61876.12
2023-05-05;AMS;8288.89
2023-05-05;AMS;39919.68
2023-05-05;GLD;50266.14
2023-05-05;AMS;0.0
2023-05-05;RBNH;0.0
2023-05-05;NHN;21286.64
2023-05-05;AMS;7724.79
2023-05-05;AMS;0.0
2023-05-05;RBNH;24837.21
2023-05-05;FNOP;8288.89
2023-05-05;FNOP;4851.35
2023-05-05;RBNH;63002.01
2023-05-05;AMS;19369.55
2023-05-05;FNOP;28968.86
2023-05-05;RBNH;243.72
2023-05-05;AMS;121006.53
2023-05-05;GLD;8288.89
2023-05-05;AMS;24836.99
2023-05-05;GLD;62513.11
2023-05-05;AMS;80536.55
2023-05-05;AMS;61876.12
2023-05-05;NHN;24837.21
2023-05-05;AMS;58801.16
2023-05-08;GLD;85660.98
2023-05-08;NHN;115401.74
2023-05-08;GLD;139868.54
2023-05-08;GLD;601871.01
2023-05-08;GLD;49067.94
2023-05-08;NHN;14720.22
2023-05-08;AMS;160982.21
2023-05-08;NHN;7724.79
2023-05-08;AMS;43939.37
2023-05-08;GLD;56155.75
2023-05-08;AMS;33851.16
2023-05-08;GLD;36731.65
2023-05-08;NHN;4709.52
2023-05-08;GLD;63002.01
2023-05-08;NHN;390.76
2023-05-08;GLD;28154.25
2023-05-08;GLD;41389.67
2023-05-08;NHN;25088.41
2023-05-08;NHN;9979.92
2023-05-08;RBNH;36886.97
2023-05-08;AMS;99359.76
2023-05-08;GLD;24837.21
2023-05-08;GLD;10888.31
2023-05-08;GLD;143407.35
2023-05-08;NHN;24837.21
2023-05-08;RBNH;1835.01
2023-05-08;AMS;0.0
2023-05-08;AMS;3935.04
2023-05-08;GLD;80266.86
2023-05-09;NHN;0.0
2023-05-09;GLD;74694.33
2023-05-09;GLD;140374.04
2023-05-09;AMS;11255.31
2023-05-09;NHN;7943.8
2023-05-09;NHN;9863.98
2023-05-09;AMS;10888.31
2023-05-09;GLD;8889.79
2023-05-09;GLD;13861.0
2023-05-09;AMS;0.0
2023-05-09;AMS;0.0
2023-05-09;GLD;58801.16
2023-05-09;NHN;5193.03
2023-05-09;GLD;104789.16
2023-05-09;GLD;25078.47
2023-05-09;GLD;56155.75
2023-05-09;AMS;42120.7
2023-05-09;AMS;17279.4
2023-05-09;NHN;0.0
2023-05-09;GLD;24874.58
2023-05-09;AMS;5799.01
2023-05-09;GLD;281062.82
2023-05-09;NHN;56155.75
2023-05-09;NHN;8288.89
2023-05-09;GLD;28276.44
2023-05-09;GLD;47887.7
2023-05-09;GLD;106226.69
2023-05-09;GLD;61876.12
2023-05-09;NHN;8288.89
2023-05-09;NHN;4158.3
2023-05-09;GLD;8288.89
2023-05-09;NHN;58801.16
2023-05-09;GLD;7943.8
2023-05-09;RBNH;41583.0
2023-05-09;NHN;0.0
2023-05-09;NHN;0.0
2023-05-09;NHN;0.0
2023-05-09;GLD;51008.48
2023-05-09;NHN;486758.51
2023-05-09;NHN;25365.63
2023-05-09;GLD;47978.88
2023-05-09;NHN;8288.89
2023-05-09;GLD;89398.88
2023-05-09;AMS;103508.31
2023-05-09;NHN;24160.38
2023-05-09;GLD;0.0
2023-05-09;GLD;139.35
2023-05-09;NHN;11781.85
2023-05-09;NHN;70138.16
2023-05-10;GLD;4709.52
2023-05-10;GLD;759.0
2023-05-10;GLD;1679.6
2023-05-10;GLD;21094.23
2023-05-10;GLD;4997.8
2023-05-10;GLD;61876.12
2023-05-10;GLD;437784.84
2023-05-10;GLD;290249.34
2023-05-10;GLD;1465.35
2023-05-10;GLD;73773.94
2023-05-10;GLD;45467.47
2023-05-10;GLD;14571.87
2023-05-10;GLD;70968.32
2023-05-10;GLD;68611.95
2023-05-10;AMS;112640.52
2023-05-10;GLD;31358.49
2023-05-10;GLD;1465.35
2023-05-10;GLD;0.0
2023-05-10;GLD;11140.48
2023-05-10;GLD;1888.44
2023-05-10;GLD;4721.1
2023-05-10;GLD;7792.53
2023-05-10;GLD;9220.92
2023-05-10;GLD;76623.26
2023-05-10;GLD;4709.52
2023-05-10;GLD;6231.18
2023-05-10;FNOP;8792.1
2023-05-10;GLD;1672.2
2023-05-10;GLD;6794.1
2023-05-11;FNOP;42414.66
2023-05-11;FNOP;4982.19
2023-05-11;RBNH;26292.72
2023-05-11;RBNH;6677.47
2023-05-11;RBNH;126207.91
2023-05-11;RBNH;4296.91
2023-05-11;FNOP;5799.01
2023-05-11;FNOP;586.14
2023-05-11;RBNH;0.0
2023-05-11;GLD;23290.76
2023-05-11;FNOP;28968.86
2023-05-11;RBNH;0.0
2023-05-11;RBNH;8288.89
2023-05-11;GLD;91138.83
2023-05-11;RBNH;7136.64
2023-05-11;GLD;0.0
2023-05-11;RBNH;10888.31
2023-05-11;FNOP;7543.93
2023-05-11;FNOP;3425.46
2023-05-11;FNOP;14458.12
2023-05-11;FNOP;121283.75
2023-05-11;FNOP;4709.52
2023-05-11;RBNH;8288.89
2023-05-11;RBNH;117606.5
2023-05-11;FNOP;24837.21
2023-05-11;RBNH;0.0
2023-05-11;RBNH;28968.86
2023-05-11;RBNH;9702.7
2023-05-11;RBNH;5405.79
2023-05-11;FNOP;11643.24
2023-05-11;FNOP;7792.53
2023-05-11;GLD;100076.42
2023-05-11;GLD;0.0
2023-05-11;RBNH;21297.28
2023-05-11;RBNH;16633.2
2023-05-11;FNOP;11202.18
2023-05-11;GLD;38256.36
2023-05-11;FNOP;58801.16
2023-05-11;GLD;114956.91
2023-05-11;FNOP;4709.52
2023-05-11;FNOP;1563.04
2023-05-11;FNOP;370060.35
2023-05-11;FNOP;23009.26
2023-05-11;GLD;51840.14
2023-05-11;RBNH;20167.08
2023-05-11;GLD;0.0
2023-05-11;GLD;2772.2
2023-05-11;GLD;7136.64
2023-05-11;GLD;79720.99
2023-05-11;GLD;2539.94
2023-05-11;GLD;10888.31
2023-05-11;RBNH;19128.18
2023-05-11;RBNH;13861.0
2023-05-11;GLD;7136.64
2023-05-11;GLD;65855.83
2023-05-11;FNOP;112967.15
2023-05-11;GLD;97.69
2023-05-11;RBNH;8288.89
2023-05-11;RBNH;30853.88
2023-05-11;NHN;8163.37
2023-05-11;FNOP;5799.01
2023-05-11;GLD;6028.01
2023-05-11;RBNH;5799.01
2023-05-11;RBNH;63409.79
2023-05-12;NHN;4574.13
2023-05-12;GLD;1059.26
2023-05-12;GLD;88155.96
2023-05-12;NHN;5799.01
2023-05-12;AMS;52399.73
2023-05-12;AMS;4982.19
2023-05-12;NHN;1631.12
2023-05-12;NHN;1018.38
2023-05-12;NHN;8288.89
2023-05-12;GLD;58801.16
2023-05-12;AMS;0.0
2023-05-12;AMS;0.0
2023-05-12;GLD;10194.5
2023-05-12;RBNH;63067.55
2023-05-12;AMS;9280.55
2023-05-12;AMS;12986.36
2023-05-12;GLD;45186.86
2023-05-12;GLD;61876.12
2023-05-12;GLD;16311.2
2023-05-12;GLD;375.43
2023-05-12;AMS;103576.12
2023-05-12;AMS;0.0
2023-05-12;AMS;8288.89
2023-05-12;RBNH;8288.89
2023-05-12;AMS;2314.5
2023-05-12;AMS;1386.1
2023-05-12;AMS;28514.64
2023-05-12;RBNH;13722.39
2023-05-12;NHN;61983.24
2023-05-12;AMS;8288.89
2023-05-12;GLD;61542.84
2023-05-12;GLD;150.98
2023-05-12;NHN;8163.37
2023-05-12;RBNH;18350.1
2023-05-12;GLD;1254.15
2023-05-12;GLD;13861.0
2023-05-12;GLD;7733.79
2023-05-12;AMS;7900.77
2023-05-12;GLD;9220.92
2023-05-12;AMS;22177.6
2023-05-12;AMS;8288.89
2023-05-12;AMS;66347.42
2023-05-12;AMS;97459.42
2023-05-12;AMS;41167.17
2023-05-12;AMS;41860.22
2023-05-12;AMS;4200.67
2023-05-12;AMS;4019.69
2023-05-12;GLD;8987.48
2023-05-12;GLD;61876.12
2023-05-12;GLD;64453.65
2023-05-12;NHN;27306.17
2023-05-12;AMS;22316.21
2023-05-12;GLD;102556.67
2023-05-12;GLD;16107.31
2023-05-12;RBNH;8288.89
2023-05-12;RBNH;831.66
2023-05-12;RBNH;28968.86
2023-05-12;GLD;61876.12
2023-05-12;NHN;731.16
2023-05-12;GLD;3321.46
2023-05-14;GLD;24837.21
2023-05-14;GLD;6932.26
2023-05-15;GLD;754.9
2023-05-15;RBNH;61876.12
2023-05-15;GLD;117118.95
2023-05-15;RBNH;47820.45
2023-05-15;GLD;4077.92
2023-05-15;NHN;10734.48
2023-05-15;GLD;0.0
2023-05-15;NHN;820.84
2023-05-15;RBNH;13306.56
2023-05-15;RBNH;7378.2
2023-05-15;GLD;810054.97
2023-05-15;RBNH;5384.94
2023-05-15;NHN;16588.69
2023-05-15;NHN;5143.0
2023-05-15;AMS;53647.16
2023-05-15;RBNH;7724.79
2023-05-15;RBNH;80814.36
2023-05-15;RBNH;1386.1
2023-05-15;RBNH;14883.97
2023-05-15;NHN;84413.49
2023-05-15;NHN;52096.12
2023-05-15;NHN;23651.24
2023-05-15;NHN;4378.42
2023-05-15;RBNH;251.04
2023-05-16;NHN;0.0
2023-05-16;FNOP;9350.58
2023-05-16;NHN;0.0
2023-05-16;FNOP;138.61
2023-05-16;GLD;80948.24
2023-05-16;NHN;40639.04
2023-05-16;GLD;18463.41
2023-05-16;NHN;95640.9
2023-05-16;NHN;0.0
2023-05-16;GLD;2633.59
2023-05-16;GLD;9926.79
2023-05-16;NHN;7543.93
2023-05-16;NHN;0.0
2023-05-16;NHN;0.0
2023-05-16;RBNH;36886.97
2023-05-16;GLD;15291.75
2023-05-16;NHN;9220.92
2023-05-16;NHN;7792.53
2023-05-16;GLD;7406.4
2023-05-16;NHN;4076.46
2023-05-16;GLD;8288.89
2023-05-16;FNOP;34661.3
2023-05-16;NHN;61876.12
2023-05-16;NHN;49148.1
2023-05-16;RBNH;71797.64
2023-05-16;GLD;7136.64
2023-05-16;GLD;28968.86
2023-05-16;GLD;12336.29
2023-05-16;NHN;0.0
2023-05-16;NHN;66672.03
2023-05-16;RBNH;0.0
2023-05-16;RBNH;278.7
2023-05-16;GLD;138.61
2023-05-16;GLD;10888.31
2023-05-16;GLD;22094.1
2023-05-16;GLD;81225.46
2023-05-16;GLD;8288.89
2023-05-16;GLD;7747.82
2023-05-16;GLD;50869.87
2023-05-16;NHN;24837.21
2023-05-16;NHN;6320.59
2023-05-16;RBNH;0.0
2023-05-16;RBNH;61982.56
2023-05-16;RBNH;214633.32
2023-05-16;GLD;61876.12
2023-05-16;NHN;24837.21
2023-05-17;AMS;3623.52
2023-05-17;FNOP;55721.22
2023-05-17;FNOP;50266.14
2023-05-17;FNOP;0.0
2023-05-17;FNOP;0.0
2023-05-17;FNOP;97.69
2023-05-17;GLD;7724.79
2023-05-17;GLD;32850.57
2023-05-17;GLD;28968.86
2023-05-17;GLD;5821.62
2023-05-17;GLD;9220.92
2023-05-17;GLD;43107.71
2023-05-17;FNOP;21900.38
2023-05-17;GLD;61876.12
2023-05-17;RBNH;4709.52
2023-05-17;NHN;97.69
2023-05-17;RBNH;14350.81
2023-05-17;NHN;2962.56
2023-05-17;NHN;116217.3
2023-05-17;NHN;6580.44
2023-05-17;RBNH;19128.18
2023-05-17;RBNH;24837.21
2023-05-17;NHN;0.0
2023-05-17;RBNH;31806.84
2023-05-17;RBNH;31806.84
2023-05-17;RBNH;390.76
2023-05-17;RBNH;61876.12
2023-05-17;FNOP;255319.62
2023-05-17;AMS;225281.04
2023-05-17;FNOP;123752.24
2023-05-17;GLD;0.0
2023-05-17;GLD;49345.16
2023-05-17;GLD;12474.9
2023-05-17;GLD;415.83
2023-05-17;GLD;17585.1
2023-05-17;NHN;9220.92
2023-05-17;FNOP;188190.47
2023-05-17;NHN;46988.79
2023-05-17;GLD;314.74
2023-05-17;GLD;0.0
2023-05-17;GLD;103403.06
2023-05-17;GLD;8288.89
2023-05-17;GLD;143946.34
2023-05-17;GLD;7792.53
2023-05-17;NHN;2415.68
2023-05-17;RBNH;30853.88
2023-05-17;RBNH;39226.63
2023-05-17;NHN;5267.18
2023-05-17;RBNH;7747.82
2023-05-17;NHN;5799.01
2023-05-17;NHN;19349.22
2023-05-17;GLD;8288.89
2023-05-17;GLD;18712.35
2023-05-17;FNOP;5799.01
2023-05-17;NHN;6677.47
2023-05-17;RBNH;7747.82
2023-05-17;AMS;9220.92
2023-05-17;RBNH;8288.89
2023-05-17;GLD;0.0
2023-05-17;RBNH;24118.14
2023-05-17;RBNH;26074.32
2023-05-19;NHN;123761.23
2023-05-19;GLD;8288.89
2023-05-19;GLD;4851.35
2023-05-19;GLD;4709.52
2023-05-19;GLD;3419.15
2023-05-19;GLD;7733.79
2023-05-19;NHN;23425.09
2023-05-19;AMS;5799.01
2023-05-19;AMS;15524.32
2023-05-19;AMS;106022.8
2023-05-19;AMS;638.82
2023-05-19;RBNH;40981.89
2023-05-19;RBNH;61876.12
2023-05-19;RBNH;17326.25
2023-05-19;AMS;87601.52
2023-05-19;RBNH;76789.94
2023-05-19;NHN;7792.53
2023-05-19;AMS;5799.01
2023-05-19;NHN;61876.12
2023-05-19;RBNH;51584.17
2023-05-19;NHN;65285.31
2023-05-19;AMS;89303.82
2023-05-19;NHN;61876.12
2023-05-19;AMS;60267.18
2023-05-19;AMS;23445.6
2023-05-19;AMS;33266.4
2023-05-19;AMS;32140.01
2023-05-19;AMS;70413.88
2023-05-19;AMS;10811.58
2023-05-19;NHN;3000.0
2023-05-19;NHN;0.0
2023-05-19;RBNH;61876.12
2023-05-19;NHN;24837.21
2023-05-19;NHN;26505.7
2023-05-19;AMS;3742.47
2023-05-19;NHN;5301.14
2023-05-19;AMS;38420.7
2023-05-19;NHN;76215.02
2023-05-20;NHN;424984.32
2023-05-20;NHN;25222.35
2023-05-20;NHN;59777.06
2023-05-22;GLD;0.0
2023-05-22;GLD;27218.52
2023-05-22;NHN;87153.11
2023-05-22;GLD;31216.61
2023-05-22;GLD;4709.52
2023-05-22;GLD;117032.86
2023-05-22;GLD;100076.42
2023-05-22;AMS;8853.84
2023-05-22;GLD;390.76
2023-05-22;RBNH;693.05
2023-05-22;GLD;39173.69
2023-05-22;GLD;9220.92
2023-05-22;GLD;243.72
2023-05-22;GLD;61876.12
2023-05-22;GLD;74564.81
2023-05-22;GLD;36886.97
2023-05-22;GLD;63621.99
2023-05-22;GLD;1509.8
2023-05-22;GLD;58801.16
2023-05-22;RBNH;61983.24
2023-05-22;GLD;5821.62
2023-05-22;GLD;160257.54
2023-05-22;NHN;20778.89
2023-05-22;NHN;4485.58
2023-05-22;NHN;2768.22
2023-05-22;NHN;6818.46
2023-05-22;NHN;9564.09
2023-05-22;NHN;9926.79
2023-05-22;GLD;56155.75
2023-05-22;GLD;781.52
2023-05-22;NHN;3809.91
2023-05-22;GLD;10888.31
2023-05-22;NHN;2494.98
2023-05-22;RBNH;11417.84
2023-05-22;RBNH;3821.33
2023-05-22;RBNH;3000.0
2023-05-22;GLD;257933.06
2023-05-22;GLD;0.0
2023-05-22;GLD;25701.3
2023-05-22;RBNH;4019.69
2023-05-23;RBNH;9926.79
2023-05-23;GLD;212.94
2023-05-23;RBNH;45875.25
2023-05-23;RBNH;6116.7
2023-05-23;AMS;14353.05
2023-05-23;RBNH;0.0
2023-05-23;RBNH;0.0
2023-05-23;AMS;85095.24
2023-05-23;NHN;30853.88
2023-05-23;GLD;70275.27
2023-05-23;NHN;0.0
2023-05-23;AMS;278.7
2023-05-23;RBNH;18494.56
2023-05-23;GLD;166241.03
2023-05-23;NHN;90323.27
2023-05-23;RBNH;602061.12
2023-05-23;AMS;38970.68
2023-05-23;GLD;7724.79
2023-05-23;RBNH;61983.24
2023-05-23;RBNH;4851.35
2023-05-23;NHN;61876.12
2023-05-23;NHN;44855.8
2023-05-23;NHN;44909.64
2023-05-23;GLD;5708.92
2023-05-23;AMS;250858.8
2023-05-23;GLD;7943.8
2023-05-23;NHN;8288.89
2023-05-23;NHN;7136.64
2023-05-23;NHN;195.38
2023-05-23;NHN;54057.9
2023-05-23;NHN;118663.98
2023-05-23;NHN;43975.5
2023-05-23;NHN;0.0
2023-05-23;GLD;10012.77
2023-05-23;NHN;17088.53
2023-05-23;RBNH;8288.89
2023-05-23;GLD;58801.16
2023-05-23;GLD;1801.93
2023-05-24;GLD;2029.05
2023-05-24;GLD;7792.53
2023-05-24;RBNH;2229.6
2023-05-24;RBNH;557.4
2023-05-24;RBNH;330.26
2023-05-24;RBNH;72798.24
2023-05-24;GLD;277.22
2023-05-24;NHN;5577.72
2023-05-24;FNOP;13600.0
2023-05-24;GLD;4982.34
2023-05-24;GLD;9220.92
2023-05-24;GLD;26058.45
2023-05-24;FNOP;730170.0
2023-05-24;GLD;43428.57
2023-05-24;GLD;586.14
2023-05-24;RBNH;77941.36
2023-05-24;NHN;4851.35
2023-05-24;GLD;146372.16
2023-05-24;RBNH;20763.15
2023-05-24;NHN;8108.27
2023-05-24;RBNH;12589.6
2023-05-25;FNOP;109568.7
2023-05-25;GLD;29108.1
2023-05-25;GLD;18553.99
2023-05-25;FNOP;0.0
2023-05-25;GLD;2534.83
2023-05-25;FNOP;314.74
2023-05-25;FNOP;188496.16
2023-05-25;FNOP;975.45
2023-05-25;GLD;58801.16
2023-05-25;FNOP;0.0
2023-05-25;RBNH;0.0
2023-05-25;GLD;11889.36
2023-05-25;GLD;129856.32
2023-05-25;GLD;25919.1
2023-05-25;RBNH;37728.23
2023-05-25;RBNH;0.0
2023-05-25;RBNH;0.0
2023-05-25;RBNH;10257.45
2023-05-25;RBNH;272193.15
2023-05-25;RBNH;80594.25
2023-05-25;FNOP;50596.5
2023-05-25;RBNH;61876.12
2023-05-25;RBNH;8288.89
2023-05-25;FNOP;49188.0
2023-05-25;FNOP;14571.87
2023-05-25;NHN;30853.88
2023-05-25;RBNH;28427.79
2023-05-25;RBNH;88080.48
2023-05-25;NHN;42816.9
2023-05-25;FNOP;512274.5
2023-05-25;FNOP;24490.11
2023-05-25;RBNH;115739.35
2023-05-25;FNOP;1127.25
2023-05-25;FNOP;103508.31
2023-05-25;FNOP;8116.2
2023-05-25;GLD;24158.1
2023-05-25;GLD;1744.74
2023-05-25;FNOP;56155.75
2023-05-25;FNOP;17940.18
2023-05-25;FNOP;14555.81
2023-05-25;FNOP;53919.29
2023-05-25;FNOP;96236.08
2023-05-25;RBNH;18712.35
2023-05-25;FNOP;149607.78
2023-05-25;RBNH;0.0
2023-05-25;NHN;28952.38
2023-05-25;RBNH;9841.31
2023-05-25;FNOP;34652.5
2023-05-25;FNOP;56155.75
2023-05-25;FNOP;0.0
2023-05-25;NHN;24837.21
2023-05-25;FNOP;7136.64
2023-05-25;FNOP;41166.55
2023-05-25;FNOP;7792.53
2023-05-25;FNOP;28968.86
2023-05-25;GLD;482403.74
2023-05-25;FNOP;28544.6
2023-05-25;AMS;476192.75
2023-05-25;FNOP;43924.58
2023-05-25;AMS;112412.71
2023-05-25;FNOP;26083.23
2023-05-25;GLD;28968.86
2023-05-25;FNOP;37979.9
2023-05-25;FNOP;3028.39
2023-05-25;FNOP;23377.59
2023-05-25;RBNH;7792.53
2023-05-25;GLD;574400.4
2023-05-25;GLD;30853.88
2023-05-25;GLD;340949.89
2023-05-25;FNOP;11920.46
2023-05-25;AMS;279260.09
2023-05-25;GLD;82006.32
2023-05-25;FNOP;5155.95
2023-05-25;GLD;56414.27
2023-05-25;AMS;58801.16
2023-05-25;FNOP;37563.31
2023-05-25;FNOP;14720.22
2023-05-25;GLD;9220.92
2023-05-25;GLD;9964.68
2023-05-25;FNOP;30853.88
2023-05-25;RBNH;13184.88
2023-05-25;RBNH;128214.25
2023-05-25;FNOP;5799.01
2023-05-25;FNOP;488.45
2023-05-25;FNOP;4709.52
2023-05-25;FNOP;7136.64
2023-05-25;AMS;0.0
2023-05-25;AMS;6379.08
2023-05-25;AMS;878301.76
2023-05-25;AMS;245337.12
2023-05-25;FNOP;145547.22
2023-05-26;NHN;537210.0
2023-05-26;NHN;57904.76
2023-05-26;NHN;21068.72
2023-05-26;NHN;116709.62
2023-05-26;NHN;0.0
2023-05-26;NHN;89161.79
2023-05-26;NHN;8288.89
2023-05-26;NHN;316320.22
2023-05-26;NHN;73687.08
2023-05-26;RBNH;58801.16
2023-05-26;FNOP;38685.24
2023-05-26;GLD;5405.79
2023-05-26;RBNH;203.89
2023-05-26;RBNH;9848.85
2023-05-26;GLD;154956.4
